idx,HIP,RA_deg,Dec_deg,x,y,z,Vmag,Hpmag
6403,40183,123.12830002,-46.26428551,-0.377824277,0.578955986,-0.722536354,6.0008,6.0000
6404,93855,286.71715464,-16.22927621,0.276184829,-0.919571581,-0.279481747,6.0008,6.0000
6405,37345,114.99162799,-37.57942219,-0.334823706,0.718305762,-0.609860573,6.0017,5.9900
6406,11698,37.72665993,17.70385593,0.753480840,0.582916403,0.304097173,6.0022,6.2100
6407,35442,109.75799883,-19.28030384,-0.319088516,0.888345163,-0.330189930,6.0023,6.0600
6408,39122,120.06120078,-48.98150917,-0.328758205,0.568023848,-0.754497814,6.0024,6.0100
6409,8883,28.59228890,8.78104769,0.867755739,0.472964296,0.152658942,6.0031,6.6000
6410,45481,139.01678882,-44.89872338,-0.534738882,0.464566395,-0.705855788,6.0031,6.0200
6411,100953,307.03141542,8.43744785,0.595734429,-0.789665069,0.146729574,6.0033,6.2300
6412,83331,255.46355958,-18.88553817,-0.237483871,-0.915878577,-0.323678610,6.0035,6.2800
6413,107344,326.12279920,-38.55252982,0.649273909,-0.435919040,-0.623231884,6.0035,6.2800
6414,112501,341.82984054,-34.16172167,0.786194481,-0.258033946,-0.561530694,6.0035,6.2800
6415,113360,344.38668438,3.81024148,0.960971213,-0.268548740,0.066452254,6.0035,6.2800
6416,118178,359.58843542,-15.84748414,0.961967191,-0.006910080,-0.273077596,6.0035,6.2800
6417,85751,262.84701370,-56.92096415,-0.067961963,-0.541547597,-0.837918476,6.0036,5.9900
6418,24771,79.66802500,40.46512397,0.136450646,0.748464831,0.648985068,6.0040,6.2200
6419,36017,111.33323049,-21.98259115,-0.337343027,0.863759563,-0.374324859,6.0052,6.0400
6420,91196,279.05530854,65.48871702,0.065295869,-0.409701821,0.909879590,6.0059,6.0700
6421,1146,3.58673068,-62.77195152,0.456637079,0.028622999,-0.889192500,6.0062,6.6300
6422,44315,135.38077792,5.64098565,-0.708343483,0.698990446,0.098294795,6.0062,6.0800
6423,109276,332.07182946,25.54352207,0.797176940,-0.422585419,0.431196579,6.0062,6.0800
6424,60984,187.50185414,-42.92960969,-0.725923925,-0.095593597,-0.681099346,6.0063,6.7000
6425,34561,107.38902026,-16.23450903,-0.286941106,0.916245454,-0.279569437,6.0065,6.0000
6426,25569,81.97792533,48.22664179,0.092969299,0.659666718,0.745785848,6.0065,6.5100
6427,35213,109.15981684,-23.31093989,-0.301413211,0.867499324,-0.395720861,6.0070,6.0200
6428,54136,166.13010890,38.24136481,-0.762509697,0.188276889,0.618975585,6.0072,6.0100
6429,22488,72.56742054,-41.32084790,0.224994260,0.716529504,-0.660274983,6.0072,6.0600
6430,98921,301.29076331,38.47845694,0.406593626,-0.668971957,0.622220334,6.0072,6.1800
6431,88434,270.83572399,19.55587402,0.013744254,-0.942215280,0.334725951,6.0073,6.9200
6432,51401,157.47681725,65.62623354,-0.381209529,0.158082894,0.910872710,6.0079,6.3200
6433,68643,210.76695126,-17.36701254,-0.820083676,-0.488227078,-0.298491349,6.0079,6.3200
6434,74418,228.13001598,-48.21899186,-0.444707170,-0.496156905,-0.745696895,6.0079,6.3200
6435,41813,127.87327685,-54.39400982,-0.357427431,0.459577804,-0.813039897,6.0079,6.3400
6436,49870,152.74570570,40.66160810,-0.674356690,0.347380470,0.651590258,6.0079,6.3400
6437,2104,6.67018051,34.18385044,0.821639587,0.096086973,0.561850232,6.0079,7.5300
6438,28151,89.22842094,35.57891207,0.010952252,0.813241213,0.581823666,6.0079,7.5300
6439,34356,106.83864320,22.70353788,-0.267231529,0.882960853,0.385963006,6.0079,7.5300
6440,39927,122.31543479,-4.55271740,-0.532893285,0.842451273,-0.079376318,6.0079,7.5300
6441,93919,286.85995874,-1.12565023,0.289977480,-0.956831821,-0.019645039,6.0079,7.5300
6442,114053,346.46679067,8.89599762,0.960539121,-0.231193952,0.154641372,6.0079,7.5300
6443,108626,330.10103284,-55.88348660,0.486228033,-0.279581857,-0.827898717,6.0082,6.0200
6444,31711,99.50151310,-61.53338720,-0.078681791,0.470107579,-0.879095012,6.0086,6.1500
6445,32775,102.50422895,-60.24914640,-0.107439466,0.484458890,-0.868191422,6.0088,6.1100
6446,39617,121.43701869,-33.56943541,-0.434573143,0.710911835,-0.552947146,6.0089,6.1500
6447,35611,110.22881586,-26.96383792,-0.308182476,0.836317262,-0.453428053,6.0091,6.0000
6448,16310,52.55658128,-41.36993756,0.456261677,0.595829183,-0.660918200,6.0091,6.1200
6449,51213,156.91246063,9.76239616,-0.906585995,0.386458684,0.169562729,6.0098,6.0100
6450,17007,54.69863198,-27.94305425,0.510504591,0.720974988,-0.468593778,6.0100,6.0100
6451,2256,7.17969687,-50.53285929,0.630651601,0.079442793,-0.771989249,6.0101,6.2600
6452,42010,128.43768851,13.25731150,-0.605095829,0.762410168,0.229324602,6.0101,6.2600
6453,110696,336.41958070,18.44431582,0.869420370,-0.379486638,0.316382857,6.0101,6.2600
6454,17759,57.02725252,24.98841653,0.493295497,0.760400028,0.422435025,6.0104,6.4400
6455,81499,249.69886299,-8.61861005,-0.343036372,-0.927291259,-0.149856490,6.0104,6.4400
6456,96546,294.42006631,35.02253634,0.338563283,-0.745664341,0.573898592,6.0104,6.4400
6457,55564,170.71351891,64.33051284,-0.427501831,0.069902540,0.901307838,6.0106,6.0200
6458,79601,243.63934964,73.39489158,-0.126889263,-0.256058167,0.958297099,6.0106,6.0200
6459,90759,277.76228739,-41.91383371,0.100507485,-0.737331598,-0.668012245,6.0106,6.0200
6460,106171,322.58470547,52.95799849,0.478457930,-0.366011128,0.798194126,6.0106,6.0200
6461,106267,322.86443294,52.61985566,0.483986182,-0.366508383,0.794625057,6.0107,6.1700
6462,46049,140.86383900,-60.30231386,-0.384274422,0.312694261,-0.868651523,6.0108,6.3000
6463,71746,220.13649904,-56.44076077,-0.422620766,-0.356340103,-0.833314718,6.0108,6.3000
6464,105891,321.68737477,52.89853709,0.473316963,-0.373972589,0.797568527,6.0108,6.0100
6465,108612,330.03303161,6.71743740,0.860366356,-0.496071620,0.116972993,6.0117,6.0000
6466,24575,79.07562348,34.31231693,0.156533570,0.811008919,0.563703623,6.0122,5.9900
6467,42794,130.80089165,-79.07008175,-0.123896118,0.143530518,-0.981859838,6.0122,6.0500
6468,17086,54.90977395,-3.39300986,0.573857970,0.816813452,-0.059184587,6.0122,6.2200
6469,40476,123.96891304,-30.92594450,-0.479307789,0.711435352,-0.513929746,6.0122,6.2200
6470,113610,345.15794795,0.18586574,0.966630559,-0.256153938,0.003243963,6.0122,6.2200
6471,94382,288.15305625,21.55457205,0.289768733,-0.883776381,0.367387248,6.0124,6.0200
6472,102033,310.15115895,29.80555214,0.559509632,-0.663236209,0.497058048,6.0124,6.0200
6473,24055,77.53685071,-64.31785344,0.093528083,0.423165733,-0.901212106,6.0130,9.8000
6474,116228,353.23534148,46.12368139,0.688278808,-0.081641726,0.720837646,6.0131,6.6100
6475,28154,89.23382671,24.24968920,0.012191973,0.911682753,0.410713907,6.0131,6.0300
6476,101160,307.57484396,10.89592430,0.598803919,-0.778269357,0.189025591,6.0131,6.0300
6477,24130,77.74177007,-2.25411400,0.212153750,0.976444476,-0.039331563,6.0133,6.2400
6478,44130,134.81592298,-28.80601756,-0.617612780,0.621594055,-0.481845707,6.0133,6.2400
6479,100018,304.38137656,29.14756313,0.493189955,-0.720788235,0.487060560,6.0133,6.2400
6480,102158,310.49235585,17.52148896,0.619219575,-0.725208869,0.301063473,6.0133,6.2400
6481,116912,355.47734334,57.25995365,0.539144340,-0.042646103,0.841132981,6.0133,6.2400
6482,17464,56.14120886,-54.27402693,0.325323885,0.484885985,-0.811818915,6.0135,6.2900
6483,27325,86.82786177,-35.67407481,0.044952042,0.811102798,-0.583173700,6.0135,6.2900
6484,27625,87.73488004,51.51458335,0.024596086,0.621829170,0.782766579,6.0135,6.2900
6485,115171,349.92314857,48.38093537,0.653929403,-0.116210005,0.747577134,6.0135,6.2900
6486,37404,115.19660187,13.77125068,-0.413487653,0.878841280,0.238046141,6.0140,6.2300
6487,19666,63.20016127,-23.82117550,0.412465193,0.816548006,-0.403883422,6.0149,6.6100
6488,59811,183.98156524,-54.05680915,-0.585566101,-0.040757449,-0.809599390,6.0149,6.6100
6489,37823,116.32517914,-43.75256577,-0.320329486,0.647421019,-0.691545403,6.0154,6.0200
6490,45418,138.82349592,-58.38837690,-0.394526354,0.345096038,-0.851620620,6.0154,6.0200
6491,60771,186.85344738,-63.78898627,-0.438522364,-0.052705557,-0.897173484,6.0154,6.0200
6492,107423,326.37011949,-71.00884950,0.270957036,-0.180227179,-0.945568849,6.0154,6.0200
6493,88012,269.66270708,-28.75908869,-0.005160699,-0.876635256,-0.481127836,6.0162,5.9900
6494,68019,208.93380315,-41.99493631,-0.650436683,-0.359561185,-0.669064926,6.0162,6.6400
6495,87174,267.15859178,-55.40174260,-0.028147684,-0.567120618,-0.823153639,6.0162,6.0900
6496,87744,268.84856184,55.97139383,-0.011245317,-0.559493750,0.828758280,6.0162,6.0900
6497,99762,303.61210958,-63.41578919,0.247728502,-0.372690455,-0.894277593,6.0162,6.0900
6498,51810,158.77590690,-69.35147469,-0.328715695,0.127659463,-0.935761216,6.0163,6.8700
6499,97345,296.77422353,-62.45370714,0.208329414,-0.412883586,-0.886637468,6.0163,6.7100
6500,74421,228.14157842,-72.77059913,-0.197650766,-0.220607233,-0.955126496,6.0164,6.0200
6501,82037,251.37364391,1.02016147,-0.319344623,-0.947471383,0.017804236,6.0164,6.0200
6502,84481,259.06618926,-15.22373190,-0.183018766,-0.947391798,-0.262588866,6.0165,6.5200
6503,117939,358.84591008,25.95499319,0.898955721,-0.018109817,0.437664994,6.0165,6.5200
6504,66925,205.73379181,-56.76797125,-0.493677795,-0.237949778,-0.836458091,6.0167,6.0000
6505,78726,241.07424352,-33.21371819,-0.404659299,-0.732260843,-0.547763552,6.0169,6.1000
6506,39261,120.42689189,60.32435346,-0.250732355,0.426903752,0.868842030,6.0172,6.0200
6507,61936,190.39129389,62.71303886,-0.450928274,-0.082690000,0.888721585,6.0172,6.0200
6508,54540,167.41577570,67.21020841,-0.378045909,0.084393988,0.921932181,6.0172,6.0700
6509,104765,318.36010613,36.63326319,0.599715321,-0.533199363,0.596690852,6.0172,6.0700
6510,20958,67.41225207,5.16426807,0.382538737,0.919544478,0.090011490,6.0173,6.9300
6511,23852,76.90963784,9.47177996,0.223399715,0.960735124,0.164561808,6.0174,6.1500
6512,104719,318.19686314,60.09800119,0.371614999,-0.332298768,0.866879358,6.0177,6.9100
6513,1502,4.67734231,-43.23557065,0.726117243,0.059408629,-0.684999536,6.0179,6.3300
6514,29949,94.57027368,46.36044349,-0.054989925,0.687925006,0.723695582,6.0179,6.3300
6515,54842,168.41705077,41.08883655,-0.738342568,0.151330994,0.657228410,6.0179,6.3300
6516,60305,185.48437059,47.18220225,-0.676557872,-0.064958853,0.733518775,6.0179,6.3300
6517,72194,221.49065004,-15.45954072,-0.721961905,-0.638527934,-0.266557844,6.0179,6.3300
6518,82539,253.07375909,-67.68163329,-0.110561350,-0.363301968,-0.925088033,6.0179,6.3300
6519,95369,291.02283651,-68.37108171,0.132229341,-0.344059265,-0.929590568,6.0179,6.3300
6520,76739,235.06469502,-31.21377094,-0.489753999,-0.701124820,-0.518232580,6.0179,6.3500
6521,13484,43.41034206,14.67025306,0.702767889,0.664814887,0.253255722,6.0179,7.5400
6522,31255,98.33177223,47.21839217,-0.098420240,0.672037121,0.733947930,6.0179,7.5400
6523,98557,300.30413694,62.39178088,0.233838673,-0.400100609,0.886137110,6.0179,7.5400
6524,66690,205.06490985,31.01203620,-0.776348483,-0.363088572,0.515218130,6.0181,6.2100
6525,34780,108.00824332,-63.19005891,-0.139438391,0.428937248,-0.892507576,6.0182,6.0300
6526,82259,252.11239451,-14.90942123,-0.296810154,-0.919622052,-0.257291692,6.0182,6.0300
6527,38106,117.14016260,23.14097953,-0.419465762,0.818293031,0.392994898,6.0183,6.1800
6528,97767,298.01432399,11.62832861,0.460052186,-0.864710735,0.201562226,6.0186,6.1600
6529,86373,264.74106380,13.32926157,-0.089187807,-0.968965296,0.230546720,6.0188,6.1200
6530,9220,29.63847407,61.69778859,0.412089491,0.234465571,0.880459055,6.0189,6.0200
6531,31852,99.88800004,28.26313404,-0.151250367,0.867698471,0.473521583,6.0189,6.0200
6532,25240,80.96387444,-0.86662187,0.157039216,0.987476544,-0.015124828,6.0191,6.1300
6533,33041,103.25587551,38.86915718,-0.178528801,0.757836365,0.627544032,6.0193,6.1000
6534,65892,202.60718409,-6.47026462,-0.917281918,-0.381962560,-0.112687554,6.0193,6.1000
6535,103646,314.99872287,-36.12964091,0.571106786,-0.571132247,-0.589614277,6.0193,6.1000
6536,43620,133.26574271,-56.64948512,-0.376795863,0.400325342,-0.835322990,6.0200,6.0200
6537,48414,148.05067978,2.45413065,-0.847738253,0.528683592,0.042819564,6.0200,6.0200
6538,67005,205.97823722,52.06441341,-0.552658600,-0.269289804,0.788702398,6.0200,6.0200
6539,81873,250.84223826,-67.43238631,-0.125943063,-0.362519492,-0.923427292,6.0200,6.0200
6540,96365,293.88941383,-12.25311452,0.395747208,-0.893499993,-0.212230793,6.0201,6.2700
6541,100165,304.76249684,-63.23074386,0.256806414,-0.370012570,-0.892827622,6.0201,6.2700
6542,104557,317.69558168,-9.35407378,0.729744832,-0.664119581,-0.162535109,6.0201,6.2700
6543,89683,274.53220671,23.29690666,0.072576828,-0.915595754,0.395495916,6.0204,6.4500
6544,91820,280.81904390,39.30006652,0.145255702,-0.760084412,0.633381771,6.0204,6.4500
6545,15353,49.49614300,-66.92685317,0.254542631,0.297990507,-0.920005275,6.0206,6.0300
6546,30794,97.06035216,70.53531984,-0.040958360,0.330698933,0.942847086,6.0206,6.0300
6547,74000,226.83487107,18.44182513,-0.648971424,-0.691927793,0.316341619,6.0206,6.0300
6548,87099,266.94000363,-22.47779075,-0.049326107,-0.922710307,-0.382325285,6.0207,6.1800
6549,87495,268.16126426,-6.14357743,-0.031902207,-0.993744889,-0.107020304,6.0207,6.1800
6550,104822,318.54285358,29.90095943,0.649690474,-0.573931868,0.498502256,6.0207,6.1800
6551,54291,166.61464322,-50.95672526,-0.612795798,0.145823059,-0.776670423,6.0208,6.3100
6552,38732,118.94410569,-43.84505428,-0.349036803,0.631130300,-0.692710513,6.0208,6.0200
6553,65129,200.20141301,-55.80068826,-0.527497218,-0.194095956,-0.827087326,6.0214,6.0000
6554,3269,10.40017685,24.62900847,0.894090778,0.164099218,0.416741079,6.0214,6.0600
6555,59750,183.79399044,-10.31240037,-0.981690133,-0.065100367,-0.179015151,6.0215,6.1100
6556,62875,193.29648708,-3.55309818,-0.971322298,-0.229547981,-0.061973523,6.0215,6.1100
6557,67696,208.00406457,-31.61920729,-0.751846747,-0.399832424,-0.524271401,6.0215,6.1100
6558,43392,132.58756813,-42.08979111,-0.502187929,0.546363154,-0.670294404,6.0222,6.0000
6559,59439,182.88118546,-51.35933338,-0.623644800,-0.031387171,-0.781077467,6.0222,6.2300
6560,95002,289.97110710,11.53496455,0.334647978,-0.920882388,0.199965893,6.0224,6.0300
6561,105090,319.31362355,-38.86736233,0.590404657,-0.507583925,-0.627519641,6.0227,6.6900
6562,58981,181.39600611,-5.84588190,-0.994504199,-0.024235794,-0.101852956,6.0231,6.6200
6563,98780,300.92599503,21.49650096,0.478181470,-0.798160998,0.366444406,6.0231,6.6200
6564,10350,33.33810452,74.02772078,0.229890466,0.151228764,0.961394942,6.0233,6.2500
6565,17056,54.85450768,75.73962254,0.141800346,0.201421344,0.969186310,6.0233,6.2500
6566,68687,210.90319240,7.54617040,-0.850605146,-0.509141050,0.131325081,6.0233,6.2500
6567,25290,81.16009827,31.22391225,0.131414027,0.844990199,0.518383948,6.0235,6.3000
